"Feature_ID","Split","Range_time","Mzmine_ID","mass","RT","IL","Metabolite","NIST_Number","InChIKey","classyfireR_Superclass","classyfireR_Class","classyfireR_Subclass","Kegg_ID","Column","Ion_Mode","Flag","Detection_rate_Group_Blank","Detection_rate_Group_Callus","Detection_rate_Group_developing_meristem","Detection_rate_Group_leaf","Detection_rate_Group_undeveloped_explant","Detection_rate_Group_undeveloped_meristem","Detection_rate_QC","RSD","RSD_r","D_ratio","D_ratio_r","DC_note","Blank_ratio","MPA","Cluster_ID","Cluster_size","Cluster_features"
"Rtx5_EI_104_101920612762a3_0591667","Rtx5_EI","3-40min",2,104.101920612762,3.0591667,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.333333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_101_117705853455a3_059565","Rtx5_EI","3-40min",3,101.117705853455,3.059565,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Contaminant",1,0.333333333333333,1,0.777777777777778,0.888888888888889,0.888888888888889,0.769230769230769,0.115044747669145,0.102470050736151,0.297716102056518,0.303138044228385,"Drift_corrected",1.14743605861158,NA,NA,NA,NA
"Rtx5_EI_91_0247862231189a3_06","Rtx5_EI","3-40min",4,91.0247862231189,3.06,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0.111111111111111,0,0.333333333333333,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_103_099959314384a3_0602322","Rtx5_EI","3-40min",5,103.099959314384,3.0602322,"Level: III","1,3-Dioxolane-4-methanol, 2-ethyl-","NIST#: 3048","KZODGPRCEZYZRW-UHFFFAOYSA-N","Organoheterocyclic compounds","Dioxolanes","1,3-dioxolanes","-","Rtx5","EI","Contaminant",1,0.222222222222222,1,0.777777777777778,0.777777777777778,0.777777777777778,0.769230769230769,0.139906128825174,0.104072455143752,0.377328646513271,0.316881308169098,"Drift_corrected",1.1795062535218,NA,NA,NA,NA
"Rtx5_EI_71_0738737528989a3_0608332","Rtx5_EI","3-40min",6,71.0738737528989,3.0608332,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",1,0,0,0.333333333333333,0.111111111111111,0.111111111111111,0,NA,NA,NA,NA,"Missing_QCS",0.845411444196715,NA,NA,NA,NA
"Rtx5_EI_57_0218448569098a3_0613947","Rtx5_EI","3-40min",7,57.0218448569098,3.0613947,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",1,0.333333333333333,1,0.777777777777778,0.777777777777778,0.888888888888889,0.615384615384615,0.106042258556605,0.0960048612176616,0.336152013727466,0.265569236742407,"Drift_corrected",1.00548544327889,NA,NA,NA,NA
"Rtx5_EI_59_0344037605984a3_063125","Rtx5_EI","3-40min",8,59.0344037605984,3.063125,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",1,0,0.555555555555556,0.555555555555556,0.444444444444444,0.888888888888889,0.0769230769230769,NA,0,NA,0,"Missing_QCS",0.790322342682742,NA,NA,NA,NA
"Rtx5_EI_69_0432193999745a3_0686998","Rtx5_EI","3-40min",9,69.0432193999745,3.0686998,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Contaminant",1,1,1,0.555555555555556,0.666666666666667,0.888888888888889,0.923076923076923,0.125131661558374,0.0806438124399929,0.0355986921769429,0.388877284428352,"Drift_corrected",0.8017031847457,NA,NA,NA,NA
"Rtx5_EI_98_0534877837406a3_0747616","Rtx5_EI","3-40min",10,98.0534877837406,3.0747616,"Level: III","2-Furanmethanol","NIST#: 113070","XPFVYQJUAUNWIW-UHFFFAOYSA-N","Organoheterocyclic compounds","Heteroaromatic compounds","-","C20441","Rtx5","EI",NA,0,1,0.666666666666667,0.666666666666667,0.222222222222222,0.666666666666667,1,0.140896615100721,0.0905028230525205,0.0287827885723542,0.228658874168568,"Drift_corrected",NA,6901.33707223737,"Cluster_Rtx5_EI_98_0534877837406a3_0747616",6,"Rtx5_EI_49_9985120575614a3_0846424;Rtx5_EI_70_0473042162161a3_089054;Rtx5_EI_81_03732178268a3_0758824;Rtx5_EI_97_0564443663704a3_075625;Rtx5_EI_98_0534877837406a3_0747616;Rtx5_EI_99_0608540659643a3_075869"
"Rtx5_EI_97_0564443663704a3_075625","Rtx5_EI","3-40min",12,97.0564443663704,3.075625,"Level: III","4-Pentynoic acid","NIST#: 288398","MLBYLEUJXUBIJJ-UHFFFAOYSA-N","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","-","Rtx5","EI",NA,0,1,0.666666666666667,0,0.111111111111111,0.333333333333333,1,0.153683031786225,0.106942643343002,0.0274014527418933,0.250898207419533,"Drift_corrected",NA,3792.85230137996,"Cluster_Rtx5_EI_98_0534877837406a3_0747616",6,"Rtx5_EI_49_9985120575614a3_0846424;Rtx5_EI_70_0473042162161a3_089054;Rtx5_EI_81_03732178268a3_0758824;Rtx5_EI_97_0564443663704a3_075625;Rtx5_EI_98_0534877837406a3_0747616;Rtx5_EI_99_0608540659643a3_075869"
"Rtx5_EI_99_0608540659643a3_075869","Rtx5_EI","3-40min",13,99.0608540659643,3.075869,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.111111111111111,0,0,0,1,0.138834954271354,0.122169539655011,0.0252938633951889,0.0192068403891358,"Drift_corrected",NA,673.661072542667,"Cluster_Rtx5_EI_98_0534877837406a3_0747616",6,"Rtx5_EI_49_9985120575614a3_0846424;Rtx5_EI_70_0473042162161a3_089054;Rtx5_EI_81_03732178268a3_0758824;Rtx5_EI_97_0564443663704a3_075625;Rtx5_EI_98_0534877837406a3_0747616;Rtx5_EI_99_0608540659643a3_075869"
"Rtx5_EI_81_03732178268a3_0758824","Rtx5_EI","3-40min",14,81.03732178268,3.0758824,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.666666666666667,0.222222222222222,0.111111111111111,0.333333333333333,1,0.149879223515632,0.108776039278848,0.0274926178508425,0.240918252408138,"Drift_corrected",NA,3679.09665288377,"Cluster_Rtx5_EI_98_0534877837406a3_0747616",6,"Rtx5_EI_49_9985120575614a3_0846424;Rtx5_EI_70_0473042162161a3_089054;Rtx5_EI_81_03732178268a3_0758824;Rtx5_EI_97_0564443663704a3_075625;Rtx5_EI_98_0534877837406a3_0747616;Rtx5_EI_99_0608540659643a3_075869"
"Rtx5_EI_179_043824870354a3_0768187","Rtx5_EI","3-40min",15,179.043824870354,3.0768187,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.538461538461538,0.124170733204001,0.100080894341641,0.656128255011148,0.446223836693089,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_149_042102657454a3_0773082","Rtx5_EI","3-40min",16,149.042102657454,3.0773082,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0.444444444444444,0.333333333333333,0.333333333333333,0.444444444444444,0.692307692307692,0.17102065750237,0.189958904945228,0.500635554595759,0.959367633922777,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_82_0459571742953a3_078261","Rtx5_EI","3-40min",18,82.0459571742953,3.078261,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,1,0.444444444444444,0,0,0.111111111111111,0.692307692307692,0.0458207944084668,0.0327499962436969,0.0259446802461065,0.0561887864792926,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_56_0259278716302a3_0783331","Rtx5_EI","3-40min",19,56.0259278716302,3.0783331,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.111111111111111,0.333333333333333,0.222222222222222,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_100_080463619826a3_0783927","Rtx5_EI","3-40min",20,100.080463619826,3.0783927,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.666666666666667,0.111111111111111,0,0,0.923076923076923,0.0613296613380002,0.0409804475641281,0.0427139808241552,0.0274167970163183,"Drift_corrected",NA,749.700898580051,"Rtx5_EI_100_080463619826a3_0783927",1,"Rtx5_EI_100_080463619826a3_0783927"
"Rtx5_EI_119_045418983372a3_07875","Rtx5_EI","3-40min",21,119.045418983372,3.07875,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0,0,0.230769230769231,0.169942172691911,0.236378746712093,NA,Inf,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_49_9985120575614a3_0846424","Rtx5_EI","3-40min",22,49.9985120575614,3.0846424,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.555555555555556,0.222222222222222,0.111111111111111,0,0.846153846153846,0.104024146245047,0.102198404199261,0.026920341727935,0.171994084496416,"Drift_corrected",NA,1149.52453460877,"Cluster_Rtx5_EI_98_0534877837406a3_0747616",6,"Rtx5_EI_49_9985120575614a3_0846424;Rtx5_EI_70_0473042162161a3_089054;Rtx5_EI_81_03732178268a3_0758824;Rtx5_EI_97_0564443663704a3_075625;Rtx5_EI_98_0534877837406a3_0747616;Rtx5_EI_99_0608540659643a3_075869"
"Rtx5_EI_54_0031574241982a3_088","Rtx5_EI","3-40min",24,54.0031574241982,3.088,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.777777777777778,1,0.444444444444444,0.333333333333333,1,0.170144855372682,0.207255739870962,0.0530171769319871,0.358152682425925,"Drift_corrected",NA,4224.67375880732,"Rtx5_EI_54_0031574241982a3_088",1,"Rtx5_EI_54_0031574241982a3_088"
"Rtx5_EI_70_0473042162161a3_089054","Rtx5_EI","3-40min",25,70.0473042162161,3.089054,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1,0.148308649788331,0.127106831946617,0.0310181813519493,0.314499731770225,"Drift_corrected",NA,2197.34168126018,"Cluster_Rtx5_EI_98_0534877837406a3_0747616",6,"Rtx5_EI_49_9985120575614a3_0846424;Rtx5_EI_70_0473042162161a3_089054;Rtx5_EI_81_03732178268a3_0758824;Rtx5_EI_97_0564443663704a3_075625;Rtx5_EI_98_0534877837406a3_0747616;Rtx5_EI_99_0608540659643a3_075869"
"Rtx5_EI_53_0104495042131a3_095741","Rtx5_EI","3-40min",27,53.0104495042131,3.095741,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,1,1,0.888888888888889,0.666666666666667,1,0.114014230237857,0.0981240528211805,0.0323135468225172,0.459584176919637,"Drift_corrected",NA,2486.10611346816,"Cluster_Rtx5_EI_53_0104495042131a3_095741",3,"Rtx5_EI_51_0063681118482a3_1000998;Rtx5_EI_52_0079824342352a3_1027453;Rtx5_EI_53_0104495042131a3_095741"
"Rtx5_EI_80_0508020660619a3_0966666","Rtx5_EI","3-40min",28,80.0508020660619,3.0966666,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0,0.333333333333333,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_62_9918191522666a3_0993476","Rtx5_EI","3-40min",29,62.9918191522666,3.0993476,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.555555555555556,0.555555555555556,0.333333333333333,0.333333333333333,0,0.538461538461538,0.110420002122245,0.101694357476335,0.166557093470129,0.323568565000354,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_51_0063681118482a3_1000998","Rtx5_EI","3-40min",30,51.0063681118482,3.1000998,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.888888888888889,1,1,0.333333333333333,0.923076923076923,0.108938603336872,0.0944237506583814,0.0340419215622851,0.414336064322695,"Drift_corrected",NA,1316.26569820187,"Cluster_Rtx5_EI_53_0104495042131a3_095741",3,"Rtx5_EI_51_0063681118482a3_1000998;Rtx5_EI_52_0079824342352a3_1027453;Rtx5_EI_53_0104495042131a3_095741"
"Rtx5_EI_66_0135966534538a3_1009092","Rtx5_EI","3-40min",31,66.0135966534538,3.1009092,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.666666666666667,0.111111111111111,0.444444444444444,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_52_0079824342352a3_1027453","Rtx5_EI","3-40min",32,52.0079824342352,3.1027453,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,1,1,1,0.333333333333333,0.923076923076923,0.0935737505321809,0.096694266681794,0.0392129263022712,0.258403942422055,"Drift_corrected",NA,1527.16558029948,"Cluster_Rtx5_EI_53_0104495042131a3_095741",3,"Rtx5_EI_51_0063681118482a3_1000998;Rtx5_EI_52_0079824342352a3_1027453;Rtx5_EI_53_0104495042131a3_095741"
"Rtx5_EI_72_0538114907322a3_1083338","Rtx5_EI","3-40min",34,72.0538114907322,3.1083338,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.888888888888889,0.666666666666667,0.555555555555556,0.222222222222222,0.333333333333333,0.923076923076923,0.0488944606036127,0.0582805897632651,0.0469709877449141,0.0864535227098494,"Drift_corrected",NA,1316.09816330748,"Rtx5_EI_72_0538114907322a3_1083338",1,"Rtx5_EI_72_0538114907322a3_1083338"
"Rtx5_EI_79_0405918121248a3_11","Rtx5_EI","3-40min",35,79.0405918121248,3.11,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0.111111111111111,0.555555555555556,0.333333333333333,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_92_0639058456821a3_1139998","Rtx5_EI","3-40min",36,92.0639058456821,3.1139998,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.111111111111111,0.444444444444444,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_55_0035820063977a3_117454","Rtx5_EI","3-40min",37,55.0035820063977,3.117454,"Level: III","4,4-Dimethyl-1-hexene","NIST#: 231890","SUJVAMIXNUAJEY-UHFFFAOYSA-N","Hydrocarbons","Unsaturated hydrocarbons","Unsaturated aliphatic hydrocarbons","-","Rtx5","EI","Contaminant",1,1,1,1,1,0.555555555555556,1,0.0282866643972904,0.0327836029992515,0.0352494124553188,0.0710461294119893,"Drift_corrected",0.11719859432449,NA,NA,NA,NA
"Rtx5_EI_78_0315257048166a3_1157556","Rtx5_EI","3-40min",38,78.0315257048166,3.1157556,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,1,1,1,0.444444444444444,1,0.090139140400072,0.074096248066134,0.157244331628265,0.13686243338068,"Drift_corrected",NA,1270.04169957204,"Rtx5_EI_78_0315257048166a3_1157556",1,"Rtx5_EI_78_0315257048166a3_1157556"
"Rtx5_EI_95_0799742006558a3_1171002","Rtx5_EI","3-40min",39,95.0799742006558,3.1171002,"Level: III","1H-Pyrrole, 2,5-dimethyl-","NIST#: 823","PAPNRQCYSFBWDI-UHFFFAOYSA-N","Organoheterocyclic compounds","Pyrroles","Substituted pyrroles","-","Rtx5","EI",NA,0,0.666666666666667,1,1,1,0.444444444444444,1,0.143107115377211,0.159300987674177,0.117106615324441,0.190633604959496,"Drift_corrected",NA,2655.09631783738,"Cluster_Rtx5_EI_95_0799742006558a3_1171002",2,"Rtx5_EI_93_0800979142938a3_1203492;Rtx5_EI_95_0799742006558a3_1171002"
"Rtx5_EI_96_0906104242288a3_117222","Rtx5_EI","3-40min",40,96.0906104242288,3.117222,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.111111111111111,0.555555555555556,0.222222222222222,0,0.0769230769230769,NA,0,NA,0,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_67_034958783319a3_121522","Rtx5_EI","3-40min",41,67.034958783319,3.121522,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.777777777777778,0.888888888888889,1,1,0.222222222222222,0.846153846153846,0.130470569212234,0.0846056321424063,0.136648792130018,0.162696598899015,"Drift_corrected",NA,817.94552729541,"Rtx5_EI_67_034958783319a3_121522",1,"Rtx5_EI_67_034958783319a3_121522"
"Rtx5_EI_94_0759115549501a3_119904","Rtx5_EI","3-40min",42,94.0759115549501,3.119904,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.444444444444444,1,1,1,0.888888888888889,1,0.254442721743763,0.266256154557155,0.256008798889263,0.291537344723843,"Drift_corrected",NA,4259.60791073839,"Rtx5_EI_94_0759115549501a3_119904",1,"Rtx5_EI_94_0759115549501a3_119904"
"Rtx5_EI_65_0165249102324a3_1202173","Rtx5_EI","3-40min",43,65.0165249102324,3.1202173,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.555555555555556,1,0.555555555555556,0,0.307692307692308,0.16494205680068,0.0884256560533113,0.394335377010469,0.582286441126796,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_93_0800979142938a3_1203492","Rtx5_EI","3-40min",44,93.0800979142938,3.1203492,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.333333333333333,1,1,1,0.222222222222222,0.846153846153846,0.121850830700542,0.114067512150306,0.155995118886488,0.188717914149963,"Drift_corrected",NA,759.677427399424,"Cluster_Rtx5_EI_95_0799742006558a3_1171002",2,"Rtx5_EI_93_0800979142938a3_1203492;Rtx5_EI_95_0799742006558a3_1171002"
"Rtx5_EI_71_048893321323a3_1238458","Rtx5_EI","3-40min",45,71.048893321323,3.1238458,"Level: III","2-Propenamide","NIST#: 156801","HRPVXLWXLXDGHG-UHFFFAOYSA-N","Organic acids and derivatives","Carboximidic acids and derivatives","Carboximidic acids","C01659","Rtx5","EI",NA,0,1,1,0.888888888888889,0.888888888888889,0.555555555555556,1,0.0383428148589142,0.04839994838183,0.0526285714753224,0.0700259218432398,"Drift_corrected",NA,9094.19186837759,"Rtx5_EI_71_048893321323a3_1238458",1,"Rtx5_EI_71_048893321323a3_1238458"
"Rtx5_EI_82_0642587660132a3_17375","Rtx5_EI","3-40min",47,82.0642587660132,3.17375,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0.111111111111111,0.222222222222222,0.111111111111111,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_97_0969693617278a3_178333","Rtx5_EI","3-40min",49,97.0969693617278,3.178333,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0.666666666666667,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_91_0385851744649a3_20625","Rtx5_EI","3-40min",52,91.0385851744649,3.20625,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0.111111111111111,0.111111111111111,0.111111111111111,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_133_04187663794a3_2195835","Rtx5_EI","3-40min",53,133.04187663794,3.2195835,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0,0.222222222222222,0.692307692307692,0.144256834762401,0.126682576511175,0.939986215352533,0.625156582806612,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_119_03240410861a3_221","Rtx5_EI","3-40min",54,119.03240410861,3.221,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0.111111111111111,0,0.615384615384615,0.136365905374634,0.116428925073577,2.26257816331899,1.8477454821114,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_165_026928107066a3_2230563","Rtx5_EI","3-40min",57,165.026928107066,3.2230563,"Level: III","Silane, (2-methoxyphenyl)trimethyl-","NIST#: 460800","CVOYGWJKGKWWBE-UHFFFAOYSA-N","Benzenoids","Phenol ethers","Anisoles","-","Rtx5","EI","Contaminant",1,1,0.666666666666667,1,1,1,0.846153846153846,0.161945898465933,0.0950219305053758,0.538376011412859,0.346740800838062,"Drift_corrected",3.13100548962032,NA,NA,NA,NA
"Rtx5_EI_135_030192020641a3_2231252","Rtx5_EI","3-40min",58,135.030192020641,3.2231252,"Level: III","1-Nitrosoadamantane","NIST#: 72847","NXYRRNWKCSMROR-UHFFFAOYSA-N","Organic nitrogen compounds","Organonitrogen compounds","Organic nitroso compounds","-","Rtx5","EI","Contaminant",1,1,0.777777777777778,1,1,1,0.923076923076923,0.153205049572827,0.111148203921444,0.47511776244014,0.350975108156564,"Drift_corrected",3.31807704786669,NA,NA,NA,NA
"Rtx5_EI_98_0599200798929a3_2930233","Rtx5_EI","3-40min",65,98.0599200798929,3.2930233,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.666666666666667,1,0.333333333333333,0.333333333333333,1,0.0756235883974631,0.0759473042071165,0.0446339784376857,0.121918995138751,"Drift_corrected",NA,2088.29764788001,"Rtx5_EI_98_0599200798929a3_2930233",1,"Rtx5_EI_98_0599200798929a3_2930233"
"Rtx5_EI_91_0443882787041a3_293222","Rtx5_EI","3-40min",66,91.0443882787041,3.293222,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Contaminant",1,0.333333333333333,0.666666666666667,1,0.777777777777778,1,0.769230769230769,0.0907393759225479,0.0724455771442782,0.462675767321902,0.414174980110612,"Drift_corrected",1.03834267071282,NA,NA,NA,NA
"Rtx5_EI_73_0432852800859a3_2969997","Rtx5_EI","3-40min",67,73.0432852800859,3.2969997,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0,0,0,0.111111111111111,0.222222222222222,0.153846153846154,0.0169390606882689,0.017758174609983,1.25514023478708,1.11193363527844,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_70_0485057916075a3_3005552","Rtx5_EI","3-40min",68,70.0485057916075,3.3005552,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA,NA,NA,NA,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_55_005001533322a3_3084614","Rtx5_EI","3-40min",71,55.005001533322,3.3084614,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,1,0.666666666666667,1,1,0.666666666666667,1,0.0823990127543658,0.118755566061524,0.0937584074322099,0.504583536799572,"Drift_corrected",NA,5128.57641210492,"Cluster_Rtx5_EI_59_997263409535a3_3162818",7,"Rtx5_EI_103_070280381522a3_3169353;Rtx5_EI_53_0048099588752a3_3143752;Rtx5_EI_55_005001533322a3_3084614;Rtx5_EI_56_0084542592885a3_3148146;Rtx5_EI_59_997263409535a3_3162818;Rtx5_EI_84_0250678740373a3_3157408;Rtx5_EI_88_0144180741208a3_3200002"
"Rtx5_EI_100_076819018988a3_308906","Rtx5_EI","3-40min",72,100.076819018988,3.308906,"Level: III","2-Butenoic acid, 3-methyl-","NIST#: 230321","YYPNJNDODFVZLE-UHFFFAOYSA-N","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","-","Rtx5","EI",NA,0,0,0.555555555555556,0.888888888888889,0.666666666666667,0,1,0.0410890254891282,0.0477695529126933,0.0437164157279277,0.0538873346505929,"Drift_corrected",NA,689.167581744984,"Rtx5_EI_100_076819018988a3_308906",1,"Rtx5_EI_100_076819018988a3_308906"
"Rtx5_EI_54_0120339692522a3_3092854","Rtx5_EI","3-40min",73,54.0120339692522,3.3092854,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0.111111111111111,0.444444444444444,0.555555555555556,0.111111111111111,0.153846153846154,0.0657829783694445,0.068964013869928,0.235002414605336,0.374405676597115,"Missing_QCS",NA,NA,NA,NA,NA
"Rtx5_EI_101_150001525878a3_3125002","Rtx5_EI","3-40min",74,101.150001525878,3.3125002,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0,0,0.384615384615385,0.0335001565443189,0.0407041007819492,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_53_0048099588752a3_3143752","Rtx5_EI","3-40min",75,53.0048099588752,3.3143752,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.666666666666667,0.222222222222222,0,0.111111111111111,0.222222222222222,1,0.0424913275848448,0.0669926316873605,0.045700311315169,0.113859354185041,"Drift_corrected",NA,1946.72979736342,"Cluster_Rtx5_EI_59_997263409535a3_3162818",7,"Rtx5_EI_103_070280381522a3_3169353;Rtx5_EI_53_0048099588752a3_3143752;Rtx5_EI_55_005001533322a3_3084614;Rtx5_EI_56_0084542592885a3_3148146;Rtx5_EI_59_997263409535a3_3162818;Rtx5_EI_84_0250678740373a3_3157408;Rtx5_EI_88_0144180741208a3_3200002"
"Rtx5_EI_72_0406321898765a3_3143752","Rtx5_EI","3-40min",76,72.0406321898765,3.3143752,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.111111111111111,0,0,0,0,0.538461538461538,0.0337120120815959,0.0420274188979921,NA,Inf,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_102_05765715619a3_3147862","Rtx5_EI","3-40min",77,102.05765715619,3.3147862,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.888888888888889,0.888888888888889,1,0.555555555555556,0.888888888888889,0.692307692307692,0.089474553196467,0.109476192466412,0.129664722318943,0.911400344534997,"Drift_corrected",NA,NA,NA,NA,NA
"Rtx5_EI_56_0084542592885a3_3148146","Rtx5_EI","3-40min",78,56.0084542592885,3.3148146,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI",NA,0,0.555555555555556,0.333333333333333,0,0,0.666666666666667,1,0.0754546364419071,0.107397483327741,0.0835177788713836,0.346554559716388,"Drift_corrected",NA,2618.02240761828,"Cluster_Rtx5_EI_59_997263409535a3_3162818",7,"Rtx5_EI_103_070280381522a3_3169353;Rtx5_EI_53_0048099588752a3_3143752;Rtx5_EI_55_005001533322a3_3084614;Rtx5_EI_56_0084542592885a3_3148146;Rtx5_EI_59_997263409535a3_3162818;Rtx5_EI_84_0250678740373a3_3157408;Rtx5_EI_88_0144180741208a3_3200002"
"Rtx5_EI_58_0298470254467a3_3149998","Rtx5_EI","3-40min",79,58.0298470254467,3.3149998,NA,NA,NA,NA,NA,NA,NA,NA,"Rtx5","EI","Low_qc_detection",0,0.222222222222222,0,0,0,0.333333333333333,0.0769230769230769,NA,0,NA,0,"Missing_QCS",NA,NA,NA,NA,NA
